column,stored_system,stored_code,stored_display,occurrences,subjects
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D630,Anemia in neoplastic disease,5,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D638,Anemia in other chronic diseases classified elsewhere,5,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D735,Infarction of spleen,5,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E109,Type 1 diabetes mellitus without complications,5,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E8339,Other disorders of phosphorus metabolism,5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F39,Unspecified mood [affective] disorder,5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G893,Neoplasm related pain (acute) (chronic),5,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,H409,Unspecified glaucoma,5,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I313,Pericardial effusion (noninflammatory),5,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I5022,Chronic systolic (congestive) heart failure,5,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I69354,Hemiplegia and hemiparesis following cerebral infarction affecting left non-dominant side,5,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,J690,Pneumonitis due to inhalation of food and vomit,5,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K922,"Gastrointestinal hemorrhage, unspecified",5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,M7989,Other specified soft tissue disorders,5,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,R109,Unspecified abdominal pain,5,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,R197,"Diarrhea, unspecified",5,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,R5383,Other fatigue,5,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Y9289,Other specified places as the place of occurrence of the external cause,5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Z23,Encounter for immunization,5,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Z7982,Long term (current) use of aspirin,5,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Z951,Presence of aortocoronary bypass graft,5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,0389,Unspecified septicemia,5,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,04109,"Streptococcus infection in conditions classified elsewhere and of unspecified site, other streptococcus",5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,20500,"Acute myeloid leukemia, without mention of having achieved remission",5,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,25001,DIABETES UNCOMPL JUVEN,5,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,25002,"Diabetes mellitus without mention of complication, type II or unspecified type, uncontrolled",5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,2639,Unspecified protein-calorie malnutrition,5,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,27651,Dehydration,5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,2851,Acute posthemorrhagic anemia,5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,29570,"Schizoaffective disorder, unspecified",5,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,2989,Unspecified psychosis,5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,41400,"Coronary atherosclerosis of unspecified type of vessel, native or graft",5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,4168,Other chronic pulmonary heart diseases,5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,4254,Other primary cardiomyopathies,5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,4271,Paroxysmal ventricular tachycardia,5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,42833,Acute on chronic diastolic heart failure,5,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,431,Intracerebral hemorrhage,5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,4439,"Peripheral vascular disease, unspecified",5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,5070,Pneumonitis due to inhalation of food or vomitus,5,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,56210,Diverticulosis of colon (without mention of hemorrhage),5,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,56400,"Constipation, unspecified",5,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,56722,Peritoneal abscess,5,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,5723,Portal hypertension,5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,5772,Cyst and pseudocyst of pancreas,5,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,7102,Sicca syndrome,5,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,7245,"Backache, unspecified",5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,78720,"Dysphagia, unspecified",5,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,78830,"Urinary incontinence, unspecified",5,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,E9289,Unspecified accident,5,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1254,"Personal history of transient ischemic attack (TIA), and cerebral infarction without residual deficits",5,5
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V153,"Personal history of irradiation, presenting hazards to health",5,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1552,Personal history of traumatic brain injury,5,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V8532,"Body Mass Index 32.0-32.9, adult",5,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D469,"Myelodysplastic syndrome, unspecified",4,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E790,Hyperuricemia without signs of inflammatory arthritis and tophaceous disease,4,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E876,Hypokalemia,4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E883,Tumor lysis syndrome,4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F05,Delirium due to known physiological condition,4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F1020,"Alcohol dependence, uncomplicated",4,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F10239,"Alcohol dependence with withdrawal, unspecified",4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G1221,Amyotrophic lateral sclerosis,4,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,G9340,"Encephalopathy, unspecified",4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I319,"Disease of pericardium, unspecified",4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I4892,Unspecified atrial flutter,4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,J811,Chronic pulmonary edema,4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,J9600,"Acute respiratory failure, unspecified whether with hypoxia or hypercapnia",4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K2270,Barrett's esophagus without dysplasia,4,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K7030,Alcoholic cirrhosis of liver without ascites,4,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K767,Hepatorenal syndrome,4,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L03116,Cellulitis of left lower limb,4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,R000,"Tachycardia, unspecified",4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,R1013,Epigastric pain,4,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,R410,"Disorientation, unspecified",4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,R600,Localized edema,4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,R791,Abnormal coagulation profile,4,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,T45515A,"Adverse effect of anticoagulants, initial encounter",4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,T814XXA,"Infection following a procedure, initial encounter",4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,W19XXXA,"Unspecified fall, initial encounter",4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Y838,"Other surgical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure",4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Z590,Homelessness,4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Z6841,"Body mass index (BMI) 40.0-44.9, adult",4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Z86711,Personal history of pulmonary embolism,4,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Z87820,Personal history of traumatic brain injury,4,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Z89421,Acquired absence of other right toe(s),4,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Z9181,History of falling,4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,Z9911,Dependence on respirator [ventilator] status,4,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,25062,"Diabetes with neurological manifestations, type II or unspecified type, uncontrolled",4,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,2763,Alkalosis,4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,27652,Hypovolemia,4,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,27669,Other fluid overload,4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,29181,Alcohol withdrawal,4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,30390,"Other and unspecified alcohol dependence, unspecified",4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,30560,"Cocaine abuse, unspecified",4,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,3383,Neoplasm related pain (acute) (chronic),4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,3485,Cerebral edema,4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,42789,Other specified cardiac dysrhythmias,4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,42823,Acute on chronic systolic heart failure,4,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,45829,Other iatrogenic hypotension,4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,5184,"Acute edema of lung, unspecified",4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,5579,VASC INSUFF INTEST NOS,4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,6822,Cellulitis and abscess of trunk,4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,6827,"Cellulitis and abscess of foot, except toes",4,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,73300,"Osteoporosis, unspecified",4,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,78039,Other convulsions,4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,78321,Loss of weight,4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,7850,"Tachycardia, unspecified",4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,7919,Other nonspecific findings on examination of urine,4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,8054,FX LUMBAR VERTEBRA-CLOSE,4,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1083,Personal history of other malignant neoplasm of skin,4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V1204,Personal history of Methicillin resistant Staphylococcus aureus,4,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V443,Colostomy status,4,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V4501,Cardiac pacemaker in situ,4,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V4572,Acquired absence of intestine (large) (small),4,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd9,V667,Encounter for palliative care,4,4
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,B954,Other streptococcus as the cause of diseases classified elsewhere,3,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D539,"Nutritional anemia, unspecified",3,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D61818,Other pancytopenia,3,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,D72829,"Elevated white blood cell count, unspecified",3,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E1010,Type 1 diabetes mellitus with ketoacidosis without coma,3,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E1121,Type 2 diabetes mellitus with diabetic nephropathy,3,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E1136,Type 2 diabetes mellitus with diabetic cataract,3,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E1140,"Type 2 diabetes mellitus with diabetic neuropathy, unspecified",3,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E1152,Type 2 diabetes mellitus with diabetic peripheral angiopathy with gangrene,3,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E162,"Hypoglycemia, unspecified",3,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E46,Unspecified protein-calorie malnutrition,3,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E861,Hypovolemia,3,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,E870,Hyperosmolality and hypernatremia,3,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F1010,"Alcohol abuse, uncomplicated",3,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F1021,"Alcohol dependence, in remission",3,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F17200,"Nicotine dependence, unspecified, uncomplicated",3,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F200,Paranoid schizophrenia,3,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F323,"Major depressive disorder, single episode, severe with psychotic features",3,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,F4310,"Post-traumatic stress disorder, unspecified",3,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I248,Other forms of acute ischemic heart disease,3,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I25110,Atherosclerotic heart disease of native coronary artery with unstable angina pectoris,3,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I495,Sick sinus syndrome,3,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I671,"Cerebral aneurysm, nonruptured",3,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I701,Atherosclerosis of renal artery,3,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I739,"Peripheral vascular disease, unspecified",3,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I81,Portal vein thrombosis,3,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,I82622,Acute embolism and thrombosis of deep veins of left upper extremity,3,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,J9621,Acute and chronic respiratory failure with hypoxia,3,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,J9691,"Respiratory failure, unspecified with hypoxia",3,3
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K625,Hemorrhage of anus and rectum,3,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K7010,Alcoholic hepatitis without ascites,3,1
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,K7290,"Hepatic failure, unspecified without coma",3,2
Condition.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-diagnosis-icd10,L97519,Non-prs chronic ulcer oth prt right foot w unsp severity,3,1
