element,via,system,code,display,resources
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00406851501,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00407141229,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409330803,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409336501,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409379349,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409427501,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409428201,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409492134,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409651001,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409662502,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409793009,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409955810,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00456045801,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00456201063,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00472030680,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00472073041,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00517040125,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00517293025,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00517420125,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00536110788,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00536138912,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00536302906,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00536407701,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00536476301,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00536589488,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00555098040,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00555101016,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00555101116,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00574704512,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00591014987,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00591040401,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00591359160,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00591557101,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00597001314,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00603781878,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00641600710,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00641610525,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00713010113,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00766004548,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00781104613,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00781104813,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00781139313,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00781315295,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00781523864,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00781543820,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00781573413,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00781711255,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904001261,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904062960,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904208560,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904213761,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904292461,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904336561,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904421813,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904549213,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904552461,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904579461,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904580061,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904585261,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904592261,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904610161,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904612961,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904628061,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904629161,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904629304,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904637761,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904640161,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904643761,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904644561,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904655461,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904656761,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904657161,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904674561,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904792260,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,10019055301,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,10370010103,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,10939011801,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,11845014951,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,13107000130,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,13632012301,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,14789030002,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,16837086012,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,17478003002,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,17478021502,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,17478071110,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,17478093710,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,19515090941,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,24090047188,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,24338020012,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,24987024956,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,25021040201,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,32909071103,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,36000028425,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,37000074092,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,42292003820,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,43547040610,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,49884016111,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,49884041201,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,49884078253,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,49999002812,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,49999010830,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,49999064990,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50111091701,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50242004413,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50268008415,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50268033415,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50268045115,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50268053115,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50383077111,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50458057810,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,50458092010,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079002720,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079005120,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079019020,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079027920,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079034820,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079044320,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079045820,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079046120,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079048120,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079052720,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079054120,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079063220,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079074620,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079081220,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079086920,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079088220,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51079094320,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51293080101,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51991045757,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,52268010001,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,52959045230,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,53489036801,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,53489040001,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,54569618900,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,55390003710,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,57664013565,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,57664050289,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,59011045401,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,59676030201,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,59676030401,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,59676056201,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,59762502501,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,59762503301,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,60258015101,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,60505006500,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,60505011400,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,60505056802,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,60505436203,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,60505700602,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,60687038921,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,60793020505,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,61314022705,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,61314063305,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,61553008348,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,61553018352,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,62175011937,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,62856024541,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63323010605,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63323020110,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63323022110,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63323031119,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63323045401,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63323056990,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63402051224,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63739012810,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63739022510,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63739045410,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63739052201,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63739067110,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,64980032430,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,65293000555,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,66553000101,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,66689003650,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,66993006885,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,67457022810,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,67457029202,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,67457042312,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,67877025180,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084002801,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084019801,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084024801,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084035501,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084042301,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084048301,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084049001,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084051301,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084053001,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084058901,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68180048509,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68462010340,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,70860030005,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,70860045110,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,74300000539,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,74300008186,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,76045000410,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,78112001103,,1
MedicationRequest.medication[x],Medication.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,78112073623,,1
